time	wordtype	count
2016-04-19 23:50:09	X1	0
2016-04-19 22:00:15	X1	1
2016-04-16 12:00:26	X1	0
2016-04-16 11:56:11	X1	1
2016-04-16 01:17:55	X1	0
2016-04-16 01:15:29	X1	0
2016-04-16 01:14:26	X1	1
2016-04-16 00:59:09	X1	0
2016-04-15 21:52:38	X1	0
2016-04-15 21:12:00	X1	0
2016-04-15 03:50:37	X1	0
2016-04-14 17:55:23	X1	0
2016-04-14 04:47:21	X1	0
2016-04-14 04:11:46	X1	0
2016-04-14 03:53:59	X1	1
2016-04-14 03:46:29	X1	0
2016-04-14 01:06:25	X1	0
2016-04-13 13:48:43	X1	0
2016-04-13 05:11:41	X1	0
2016-04-13 05:10:07	X1	0
2016-04-13 03:53:39	X1	0
2016-04-12 22:15:28	X1	0
2016-04-12 16:10:23	X1	0
2016-04-12 16:02:54	X1	1
2016-04-12 10:13:02	X1	0
2016-04-12 01:31:23	X1	0
2016-04-11 23:02:54	X1	0
2016-04-11 22:49:25	X1	0
2016-04-11 22:07:39	X1	0
2016-04-11 20:58:59	X1	0
2016-04-11 20:58:42	X1	0
2016-04-11 20:40:53	X1	0
2016-04-11 15:29:51	X1	0
2016-04-11 12:21:11	X1	0
2016-04-11 11:18:43	X1	0
2016-04-11 11:18:17	X1	0
2016-04-11 11:17:16	X1	0
2016-04-11 10:45:01	X1	0
2016-04-11 00:50:56	X1	0
2016-04-11 00:28:54	X1	0
2016-04-10 19:23:50	X1	0
2016-04-10 13:47:57	X1	1
2016-04-10 13:40:23	X1	0
2016-04-10 11:29:49	X1	0
2016-04-10 11:25:38	X1	0
2016-04-10 03:17:30	X1	0
2016-04-10 03:10:16	X1	0
2016-04-10 03:05:28	X1	0
2016-04-10 03:04:56	X1	1
2016-04-10 03:02:59	X1	0
2016-04-10 03:02:23	X1	0
2016-04-10 03:00:04	X1	0
2016-04-10 02:47:20	X1	0
2016-04-10 02:45:46	X1	0
2016-04-10 02:44:11	X1	1
2016-04-09 21:29:18	X1	0
2016-04-09 12:02:59	X1	0
2016-04-09 11:44:24	X1	0
2016-04-09 11:22:32	X1	0
2016-04-09 03:07:00	X1	0
2016-04-09 02:58:52	X1	0
2016-04-09 02:52:33	X1	1
2016-04-09 02:35:06	X1	0
2016-04-09 02:33:07	X1	0
2016-04-09 02:32:07	X1	0
2016-04-09 02:28:16	X1	0
2016-04-04 03:13:47	X1	0
2016-04-04 02:16:34	X1	0
2016-04-04 00:14:13	X1	0
2016-04-03 23:48:11	X1	1
2016-04-03 20:43:32	X1	0
2016-04-03 18:05:32	X1	0
2016-04-03 17:48:16	X1	0
2016-04-03 14:53:01	X1	0
2016-04-03 13:46:39	X1	0
2016-04-03 13:41:27	X1	0
2016-04-03 13:40:39	X1	0
2016-04-03 13:37:37	X1	1
2016-04-03 12:16:28	X1	0
2016-04-03 11:36:30	X1	0
2016-04-03 03:15:09	X1	0
2016-04-03 03:09:48	X1	0
2016-04-02 23:51:08	X1	0
2016-04-02 20:31:12	X1	1
2016-04-02 20:30:25	X1	0
2016-04-02 20:19:05	X1	0
2016-04-02 19:18:14	X1	0
2016-04-02 11:15:20	X1	1
2016-04-02 02:21:56	X1	0
2016-04-02 02:09:29	X1	0
2016-04-02 01:44:00	X1	0
2016-04-01 22:36:39	X1	0
2016-04-01 21:52:14	X1	1
2016-04-01 21:49:47	X1	1
2016-04-01 19:12:58	X1	0
2016-04-01 18:45:18	X1	0
2016-04-01 14:25:17	X1	0
2016-04-01 14:24:46	X1	0
2016-04-01 04:29:49	X1	0
2016-04-01 04:23:25	X1	0
2016-04-01 02:21:02	X1	0
2016-03-31 22:33:09	X1	0
2016-03-31 22:16:30	X1	0
2016-03-31 20:27:40	X1	0
2016-03-31 19:05:59	X1	0
2016-03-31 13:48:20	X1	0
2016-03-31 02:57:50	X1	0
2016-03-31 02:47:51	X1	0
2016-03-30 21:35:14	X1	0
2016-03-30 21:17:43	X1	0
2016-03-30 17:05:51	X1	0
2016-03-30 16:35:57	X1	0
2016-03-30 03:10:20	X1	0
2016-03-30 00:07:20	X1	0
2016-03-29 21:25:44	X1	0
2016-03-29 21:19:56	X1	0
2016-03-29 20:24:25	X1	0
2016-03-29 19:38:03	X1	0
2016-03-29 19:35:20	X1	0
2016-03-29 19:18:53	X1	0
2016-03-29 19:05:15	X1	0
2016-03-29 16:44:36	X1	0
2016-03-29 16:41:33	X1	0
2016-03-29 14:45:37	X1	0
2016-03-29 14:16:19	X1	0
2016-03-29 13:34:36	X1	0
2016-03-29 01:07:23	X1	0
2016-03-24 16:02:06	X1	0
2016-03-24 15:59:13	X1	0
2016-03-24 15:55:32	X1	1
2016-03-24 15:52:11	X1	0
2016-03-24 15:49:02	X1	1
2016-03-24 15:39:16	X1	0
2016-03-24 15:33:34	X1	0
2016-03-24 14:46:29	X1	0
2016-03-24 14:41:46	X1	0
2016-03-24 14:38:13	X1	1
2016-03-24 14:17:57	X1	0
2016-03-24 14:14:14	X1	0
2016-03-24 14:07:07	X1	0
2016-03-24 14:02:27	X1	0
2016-03-24 13:40:26	X1	0
2016-03-24 11:59:06	X1	0
2016-03-24 11:47:26	X1	0
2016-03-24 03:55:00	X1	0
2016-03-24 03:35:21	X1	0
2016-03-24 03:03:33	X1	0
2016-03-24 02:33:15	X1	0
2016-03-23 23:25:00	X1	0
2016-03-23 21:44:44	X1	1
2016-03-23 21:12:54	X1	1
2016-03-23 20:02:29	X1	0
2016-03-23 19:54:59	X1	1
2016-03-23 19:53:39	X1	0
2016-03-23 19:49:49	X1	0
2016-03-23 19:45:44	X1	0
2016-03-23 18:35:50	X1	0
2016-03-23 14:22:51	X1	0
2016-03-23 04:04:34	X1	0
2016-03-23 03:43:50	X1	1
2016-03-23 03:30:10	X1	0
2016-03-23 02:59:29	X1	0
2016-03-23 01:53:05	X1	0
2016-03-22 22:41:46	X1	0
2016-03-22 19:17:41	X1	0
2016-03-22 19:16:42	X1	0
2016-03-22 19:04:07	X1	0
2016-03-22 18:52:55	X1	0
2016-03-22 18:21:24	X1	0
2016-03-22 16:16:10	X1	0
2016-03-22 15:32:36	X1	1
2016-03-22 14:54:32	X1	0
2016-03-22 14:53:34	X1	0
2016-03-22 12:04:43	X1	0
2016-03-22 11:11:53	X1	0
2016-03-21 02:34:26	X1	0
2016-03-20 20:41:03	X1	0
2016-03-20 19:45:33	X1	0
2016-03-20 19:39:27	X1	0
2016-03-20 19:10:55	X1	0
2016-03-20 18:52:32	X1	0
2016-03-20 16:13:50	X1	0
2016-03-20 11:55:27	X1	0
2016-03-20 11:51:21	X1	0
2016-03-20 05:05:04	X1	0
2016-03-20 04:51:59	X1	0
2016-03-20 03:06:21	X1	0
2016-03-18 19:03:48	X1	0
2016-03-18 16:42:29	X1	0
2016-03-18 15:56:16	X1	0
2016-03-18 00:37:17	X1	0
2016-03-17 20:30:08	X1	0
2016-03-17 18:33:31	X1	0
2016-03-17 16:58:04	X1	0
2016-03-17 16:54:21	X1	0
2016-03-17 16:44:45	X1	0
2016-03-17 13:22:07	X1	0
2016-03-17 13:11:31	X1	0
2016-03-17 13:08:55	X1	0
2016-03-17 12:28:17	X1	0
2016-03-17 12:19:55	X1	0
2016-03-17 10:40:53	X1	0
2016-03-17 10:17:00	X1	1
2016-03-17 10:09:00	X1	0
2016-03-16 21:26:40	X1	0
2016-03-16 21:21:43	X1	0
2016-03-16 18:56:09	X1	0
2016-03-16 17:47:07	X1	1
2016-03-16 17:14:37	X1	0
2016-03-16 17:13:17	X1	0
2016-03-16 17:04:49	X1	0
2016-03-16 16:19:58	X1	0
2016-03-16 13:37:39	X1	0
2016-03-16 13:34:19	X1	0
2016-03-16 12:06:10	X1	0
2016-03-16 12:02:01	X1	0
2016-03-16 11:35:33	X1	0
2016-03-16 10:30:14	X1	0
2016-03-16 10:28:47	X1	1
2016-03-16 05:50:49	X1	0
2016-03-16 05:35:00	X1	0
2016-03-16 03:16:09	X1	0
2016-03-16 02:33:54	X1	1
2016-03-16 01:48:52	X1	0
2016-03-16 01:33:57	X1	0
2016-03-16 00:09:08	X1	0
2016-03-16 00:05:34	X1	0
2016-03-16 00:05:11	X1	0
2016-03-16 00:05:04	X1	0
2016-03-15 23:54:29	X1	0
2016-03-15 23:39:45	X1	0
2016-03-15 23:37:47	X1	0
2016-03-15 23:34:55	X1	0
2016-03-15 23:34:02	X1	0
2016-03-15 23:26:54	X1	0
2016-03-15 23:06:59	X1	0
2016-03-15 19:11:12	X1	0
2016-03-15 16:16:16	X1	0
2016-03-15 16:03:57	X1	0
2016-03-15 15:03:34	X1	0
2016-03-15 14:53:41	X1	0
2016-03-15 13:43:25	X1	0
2016-03-15 13:37:24	X1	0
2016-03-12 11:44:54	X1	0
2016-03-12 02:00:38	X1	0
2016-03-11 23:03:01	X1	0
2016-03-11 22:40:31	X1	0
2016-03-11 21:25:40	X1	0
2016-03-11 20:33:56	X1	0
2016-03-11 17:58:24	X1	0
2016-03-11 16:44:32	X1	1
2016-03-11 06:49:58	X1	0
2016-03-11 06:05:13	X1	1
2016-03-11 05:56:24	X1	0
2016-03-11 05:12:17	X1	0
2016-03-11 05:12:02	X1	1
2016-03-10 21:41:18	X1	0
2016-03-09 23:00:30	X1	0
2016-03-09 22:39:30	X1	0
2016-03-09 21:46:12	X1	1
2016-03-09 07:36:16	X1	0
2016-03-09 03:58:28	X1	0
2016-03-09 02:02:25	X1	0
2016-03-09 01:28:43	X1	0
2016-03-09 01:14:50	X1	0
2016-03-09 01:12:46	X1	0
2016-03-08 23:58:02	X1	0
2016-03-08 23:53:48	X1	0
2016-03-08 20:57:48	X1	0
2016-03-08 17:52:32	X1	0
2016-03-08 17:46:01	X1	0
2016-03-08 17:44:37	X1	0
2016-03-08 17:40:53	X1	0
2016-03-08 17:39:43	X1	0
2016-03-08 17:36:00	X1	0
2016-03-08 16:21:11	X1	0
2016-03-08 16:12:12	X1	0
2016-03-08 15:26:54	X1	0
2016-03-08 15:23:49	X1	0
2016-03-08 15:23:17	X1	0
2016-03-08 14:17:43	X1	0
2016-03-08 02:55:32	X1	0
2016-03-08 02:54:34	X1	0
2016-03-08 02:47:19	X1	0
2016-03-08 02:25:08	X1	0
2016-03-08 01:49:39	X1	0
2016-03-08 00:47:23	X1	0
2016-03-07 23:48:33	X1	0
2016-03-07 22:48:21	X1	0
2016-03-07 22:34:53	X1	0
2016-03-04 05:24:18	X1	0
2016-03-04 04:30:45	X1	0
2016-03-04 01:29:17	X1	0
2016-03-04 01:20:00	X1	0
2016-03-03 20:14:34	X1	0
2016-03-03 16:09:34	X1	0
2016-03-03 15:51:29	X1	0
2016-03-03 15:23:09	X1	0
2016-03-03 14:27:12	X1	2
2016-03-03 14:26:15	X1	1
2016-03-03 14:21:14	X1	1
2016-03-03 11:59:47	X1	0
2016-03-03 11:47:21	X1	1
2016-03-03 11:40:17	X1	0
2016-03-03 11:30:35	X1	0
2016-03-03 11:22:32	X1	1
2016-03-03 03:38:29	X1	0
2016-03-03 03:33:07	X1	0
2016-03-03 03:18:30	X1	0
2016-03-03 03:11:35	X1	0
2016-03-03 03:05:35	X1	0
2016-03-03 02:08:02	X1	0
2016-03-02 23:54:31	X1	0
2016-03-02 23:34:13	X1	0
2016-03-02 23:34:04	X1	0
2016-03-02 23:29:28	X1	0
2016-03-02 23:18:54	X1	0
2016-03-02 21:56:53	X1	0
2016-03-02 21:50:30	X1	0
2016-03-02 19:54:30	X1	0
2016-03-02 18:48:33	X1	0
2016-03-02 18:18:37	X1	0
2016-03-02 18:11:23	X1	0
2016-03-02 17:53:38	X1	0
2016-03-02 12:25:10	X1	2
2016-03-02 12:23:13	X1	0
2016-03-02 12:23:02	X1	0
2016-03-02 12:22:39	X1	0
2016-03-02 12:16:08	X1	0
2016-03-02 05:06:00	X1	0
2016-03-02 04:05:52	X1	0
2016-03-02 01:49:51	X1	0
2016-03-02 01:02:19	X1	0
2016-03-02 01:02:09	X1	0
2016-02-27 16:08:40	X1	1
2016-02-27 16:04:35	X1	0
2016-02-27 15:49:52	X1	1
2016-02-27 15:25:07	X1	0
2016-02-27 15:20:33	X1	0
2016-02-27 15:12:47	X1	0
2016-02-27 15:05:16	X1	0
2016-02-27 13:08:21	X1	0
2016-02-27 12:47:25	X1	0
2016-02-27 05:06:27	X1	0
2016-02-27 04:58:32	X1	2
2016-02-27 04:53:34	X1	0
2016-02-27 03:08:53	X1	0
2016-02-27 02:08:18	X1	0
2016-02-26 21:34:21	X1	0
2016-02-26 21:11:30	X1	0
2016-02-26 21:07:16	X1	0
2016-02-26 20:52:02	X1	0
2016-02-26 16:38:36	X1	0
2016-02-26 16:17:29	X1	0
2016-02-26 16:16:14	X1	0
2016-02-26 16:15:06	X1	0
2016-02-26 16:07:56	X1	0
2016-02-26 14:49:40	X1	0
2016-02-26 14:02:29	X1	1
2016-02-26 13:56:30	X1	0
2016-02-26 12:30:24	X1	0
2016-02-26 12:29:59	X1	1
2016-02-26 12:29:42	X1	0
2016-02-26 12:28:58	X1	0
2016-02-26 12:27:33	X1	0
2016-02-26 12:25:39	X1	0
2016-02-26 07:38:29	X1	0
2016-02-26 07:34:58	X1	0
2016-02-26 07:33:59	X1	0
2016-02-26 06:55:35	X1	0
2016-02-26 06:54:44	X1	1
2016-02-26 06:52:24	X1	0
2016-02-26 06:49:51	X1	0
2016-02-26 06:08:56	X1	0
2016-02-23 05:19:29	X1	0
2016-02-23 03:51:04	X1	0
2016-02-23 02:31:20	X1	0
2016-02-23 02:27:20	X1	0
2016-02-23 02:19:01	X1	0
2016-02-23 01:44:02	X1	0
2016-02-23 01:37:52	X1	0
2016-02-23 01:34:44	X1	0
2016-02-23 01:29:26	X1	0
2016-02-23 01:29:02	X1	0
2016-02-23 01:24:27	X1	0
2016-02-23 00:19:37	X1	0
2016-02-22 21:11:17	X1	1
2016-02-22 21:06:25	X1	0
2016-02-22 20:55:16	X1	0
2016-02-22 20:50:18	X1	0
2016-02-22 20:44:02	X1	0
2016-02-22 20:37:55	X1	0
2016-02-22 18:54:29	X1	0
2016-02-22 16:12:21	X1	0
2016-02-22 14:52:16	X1	0
2016-02-22 14:49:44	X1	0
2016-02-22 14:42:50	X1	0
2016-02-22 13:42:06	X1	0
2016-02-22 13:41:13	X1	0
2016-02-22 13:36:39	X1	0
2016-02-22 12:48:30	X1	1
2016-02-22 12:31:15	X1	0
2016-02-22 12:22:38	X1	1
2016-02-22 00:07:49	X1	0
2016-02-21 16:04:46	X1	0
2016-02-21 15:57:11	X1	0
2016-02-21 11:52:51	X1	0
2016-02-17 03:44:39	X1	0
2016-02-17 03:17:32	X1	1
2016-02-17 03:12:52	X1	0
2016-02-17 03:04:22	X1	1
2016-02-16 23:15:53	X1	0
2016-02-16 22:54:29	X1	0
2016-02-16 21:09:52	X1	0
2016-02-16 18:21:12	X1	0
2016-02-16 17:59:42	X1	0
2016-02-16 12:37:08	X1	0
2016-02-16 11:22:02	X1	0
2016-02-16 10:52:09	X1	0
2016-02-16 04:18:28	X1	0
2016-02-16 03:53:29	X1	0
2016-02-15 21:16:00	X1	0
2016-02-15 20:23:12	X1	0
2016-02-15 17:29:40	X1	0
2016-02-15 17:24:53	X1	0
2016-02-15 17:24:42	X1	0
2016-02-15 14:04:31	X1	0
2016-02-15 13:55:08	X1	0
2016-02-15 12:24:00	X1	0
2016-02-15 11:05:15	X1	0
2016-02-14 22:02:19	X1	0
2016-02-14 21:10:20	X1	0
2016-02-14 21:07:04	X1	0
2016-02-14 20:55:59	X1	0
2016-02-14 17:27:48	X1	0
2016-02-14 14:51:02	X1	0
2016-02-10 23:49:21	X1	0
2016-02-10 15:22:51	X1	0
2016-02-10 13:37:25	X1	0
2016-02-10 13:00:20	X1	0
2016-02-10 12:59:43	X1	0
2016-02-10 12:58:39	X1	1
2016-02-10 05:11:43	X1	2
2016-02-10 03:38:27	X1	0
2016-02-10 03:38:08	X1	0
2016-02-09 22:19:31	X1	0
2016-02-09 22:15:34	X1	0
2016-02-09 21:40:19	X1	1
2016-02-09 16:46:17	X1	0
2016-02-09 15:20:59	X1	0
2016-02-09 14:32:14	X1	0
2016-02-09 14:21:19	X1	0
2016-02-09 13:37:11	X1	0
2016-02-09 13:32:26	X1	0
2016-02-09 12:23:37	X1	3
2016-02-09 12:16:37	X1	0
2016-02-09 12:08:19	X1	0
2016-02-09 12:00:30	X1	0
2016-02-09 04:06:58	X1	0
2016-02-09 02:20:29	X1	0
2016-02-08 22:21:41	X1	0
2016-02-08 19:47:18	X1	0
2016-02-08 19:43:20	X1	0
2016-02-03 20:44:28	X1	0
2016-02-03 20:22:46	X1	0
2016-02-03 19:25:08	X1	0
2016-02-03 19:20:55	X1	0
2016-02-03 19:09:38	X1	0
2016-02-03 14:28:59	X1	0
2016-02-03 14:21:03	X1	0
2016-02-03 14:10:53	X1	0
2016-02-03 14:07:25	X1	0
2016-02-03 13:56:48	X1	0
2016-02-03 13:47:33	X1	1
2016-02-03 05:12:23	X1	0
2016-02-02 22:23:53	X1	0
2016-02-02 20:02:48	X1	0
2016-02-02 19:44:56	X1	0
2016-02-02 19:41:15	X1	0
2016-02-02 19:30:44	X1	0
2016-02-02 19:25:49	X1	1
2016-02-02 19:21:24	X1	1
2016-02-02 19:15:55	X1	0
2016-01-28 11:39:14	X1	1
2016-01-28 11:38:02	X1	0
2016-01-28 11:37:26	X1	0
2016-01-28 11:36:35	X1	0
2016-01-28 11:34:55	X1	0
2016-01-28 04:26:38	X1	0
2016-01-28 04:04:23	X1	0
2016-01-28 03:41:21	X1	0
2016-01-28 03:34:44	X1	0
2016-01-28 03:00:36	X1	0
2016-01-27 22:49:44	X1	0
2016-01-27 22:00:07	X1	0
2016-01-27 21:21:04	X1	0
2016-01-27 19:33:57	X1	0
2016-01-27 19:01:01	X1	0
2016-01-27 13:02:52	X1	0
2016-01-23 14:45:31	X1	2
2016-01-23 13:57:53	X1	0
2016-01-23 13:35:35	X1	0
2016-01-23 13:32:58	X1	0
2016-01-23 13:29:33	X1	0
2016-01-23 13:12:22	X1	0
2016-01-23 03:08:21	X1	0
2016-01-23 02:08:41	X1	0
2016-01-23 02:04:23	X1	0
2016-01-23 01:34:26	X1	1
2016-01-23 01:33:17	X1	1
2016-01-23 01:32:32	X1	0
2016-01-16 19:32:40	X1	0
2016-01-16 18:31:39	X1	0
2016-01-16 18:26:54	X1	0
2016-01-16 18:23:26	X1	0
2016-01-16 18:22:40	X1	0
2016-01-16 18:21:03	X1	0
2016-01-16 16:11:28	X1	0
2016-01-16 13:42:54	X1	0
2016-01-16 13:31:10	X1	0
2016-01-08 23:12:35	X1	0
2016-01-08 22:36:09	X1	0
2016-01-08 22:09:20	X1	0
2016-01-08 22:03:35	X1	0
2016-01-08 21:20:02	X1	0
2016-01-08 18:47:39	X1	0
2016-01-08 15:57:17	X1	0
2016-01-01 21:29:56	X1	1
2016-01-01 06:08:06	X1	0
2016-01-01 06:07:28	X1	0
2016-01-01 05:18:23	X1	0
2016-01-01 03:25:27	X1	0
2015-12-26 13:00:26	X1	0
2015-12-25 21:49:30	X1	0
2015-12-25 21:42:39	X1	0
2015-12-25 21:11:23	X1	0
2015-12-25 20:55:35	X1	0
2015-12-20 08:21:23	X1	0
2015-12-20 05:25:13	X1	0
2015-12-20 05:11:04	X1	1
2015-12-14 21:11:12	X1	1
2015-12-14 20:09:15	X1	0
2016-08-08 15:20:44	X2	0
2016-08-08 13:28:20	X2	0
2016-08-08 00:05:54	X2	0
2016-08-07 23:09:08	X2	0
2016-08-07 21:31:46	X2	0
2016-08-07 13:49:29	X2	0
2016-08-07 02:19:37	X2	0
2016-08-07 02:03:39	X2	0
2016-08-07 01:53:45	X2	1
2016-08-06 20:04:08	X2	1
2016-08-06 18:11:50	X2	1
2016-08-06 14:48:14	X2	0
2016-08-06 14:24:43	X2	1
2016-08-06 11:53:00	X2	1
2016-08-06 03:59:08	X2	0
2016-08-06 02:57:11	X2	0
2016-08-06 02:44:55	X2	0
2016-08-05 23:53:53	X2	0
2016-08-05 22:42:08	X2	0
2016-08-05 20:03:29	X2	0
2016-08-05 13:08:35	X2	1
2016-08-05 10:39:27	X2	0
2016-08-05 02:19:22	X2	0
2016-08-05 02:19:08	X2	0
2016-08-05 02:18:18	X2	1
2016-08-05 02:16:20	X2	0
2016-08-04 22:42:13	X2	0
2016-08-04 19:23:41	X2	0
2016-08-04 19:16:00	X2	0
2016-08-04 15:17:01	X2	0
2016-08-04 02:27:52	X2	0
2016-08-03 23:10:41	X2	0
2016-08-03 22:10:11	X2	0
2016-08-03 21:57:07	X2	0
2016-08-03 10:23:27	X2	1
2016-08-03 09:14:40	X2	0
2016-08-03 02:51:00	X2	0
2016-08-02 21:52:32	X2	0
2016-08-02 19:38:16	X2	0
2016-08-02 19:07:25	X2	0
2016-08-02 18:27:51	X2	0
2016-08-02 18:13:10	X2	1
2016-08-02 18:00:06	X2	0
2016-08-02 17:47:19	X2	0
2016-08-02 16:57:16	X2	0
2016-08-02 10:24:03	X2	1
2016-08-02 02:22:42	X2	0
2016-08-02 01:58:48	X2	0
2016-08-02 01:33:45	X2	0
2016-08-01 23:25:11	X2	0
2016-08-01 23:02:59	X2	0
2016-08-01 22:54:27	X2	0
2016-08-01 22:52:39	X2	1
2016-08-01 22:52:00	X2	1
2016-08-01 22:46:28	X2	1
2016-08-01 21:42:57	X2	1
2016-08-01 20:42:50	X2	0
2016-08-01 20:40:27	X2	0
2016-08-01 18:47:54	X2	1
2016-08-01 18:46:58	X2	1
2016-08-01 18:45:22	X2	1
2016-08-01 18:44:04	X2	1
2016-08-01 18:43:25	X2	0
2016-08-01 18:42:50	X2	1
2016-08-01 14:52:50	X2	0
2016-08-01 14:48:22	X2	1
2016-08-01 13:03:02	X2	0
2016-08-01 12:50:32	X2	0
2016-08-01 11:27:43	X2	0
2016-08-01 11:10:51	X2	0
2016-08-01 00:57:15	X2	0
2016-07-31 20:31:06	X2	1
2016-07-31 20:09:00	X2	0
2016-07-31 13:32:55	X2	1
2016-07-31 12:57:21	X2	0
2016-07-31 03:32:40	X2	0
2016-07-30 23:00:07	X2	1
2016-07-30 22:28:22	X2	1
2016-07-30 22:24:40	X2	0
2016-07-30 22:18:58	X2	0
2016-07-30 22:12:36	X2	0
2016-07-30 22:04:14	X2	0
2016-07-30 21:55:48	X2	1
2016-07-30 21:51:25	X2	1
2016-07-30 20:01:32	X2	0
2016-07-30 19:55:26	X2	1
2016-07-30 18:34:54	X2	1
2016-07-30 18:07:07	X2	1
2016-07-30 18:06:17	X2	0
2016-07-30 16:29:17	X2	0
2016-07-30 14:19:56	X2	0
2016-07-30 14:05:54	X2	0
2016-07-30 13:35:20	X2	0
2016-07-30 12:57:48	X2	1
2016-07-30 00:57:57	X2	1
2016-07-30 00:34:52	X2	0
2016-07-29 22:25:29	X2	0
2016-07-29 20:04:03	X2	0
2016-07-29 18:30:25	X2	0
2016-07-29 18:10:58	X2	0
2016-07-29 17:53:47	X2	2
2016-07-29 17:43:52	X2	1
2016-07-29 17:03:56	X2	2
2016-07-29 16:59:58	X2	1
2016-07-29 16:56:30	X2	1
2016-07-29 16:34:22	X2	0
2016-07-29 14:14:25	X2	1
2016-07-29 14:06:38	X2	1
2016-07-29 13:59:42	X2	0
2016-07-29 13:53:31	X2	1
2016-07-29 13:44:54	X2	1
2016-07-29 13:27:24	X2	0
2016-07-29 13:16:22	X2	0
2016-07-29 13:13:16	X2	0
2016-07-29 13:13:07	X2	0
2016-07-29 12:51:13	X2	1
2016-07-29 12:40:10	X2	0
2016-07-29 03:59:04	X2	1
2016-07-29 03:57:06	X2	1
2016-07-29 03:54:22	X2	1
2016-07-29 03:52:46	X2	1
2016-07-29 03:50:59	X2	1
2016-07-29 03:47:56	X2	1
2016-07-29 02:26:27	X2	0
2016-07-28 23:13:55	X2	1
2016-07-28 21:38:12	X2	0
2016-07-28 21:08:32	X2	0
2016-07-28 20:56:09	X2	0
2016-07-28 20:31:59	X2	0
2016-07-28 20:30:18	X2	0
2016-07-28 18:36:06	X2	1
2016-07-28 18:32:31	X2	0
2016-07-28 15:09:11	X2	0
2016-07-28 04:00:23	X2	0
2016-07-28 03:56:47	X2	0
2016-07-28 02:42:13	X2	0
2016-07-28 02:39:07	X2	0
2016-07-28 00:01:31	X2	0
2016-07-27 22:01:40	X2	1
2016-07-27 21:58:43	X2	0
2016-07-27 19:15:42	X2	0
2016-07-27 18:23:14	X2	0
2016-07-27 17:16:56	X2	0
2016-07-27 16:16:02	X2	1
2016-07-27 16:03:07	X2	0
2016-07-27 13:01:03	X2	0
2016-07-27 12:57:20	X2	1
2016-07-27 10:08:35	X2	1
2016-07-27 10:01:39	X2	0
2016-07-27 09:50:55	X2	0
2016-07-27 09:43:16	X2	0
2016-07-27 09:33:52	X2	1
2016-07-27 03:01:04	X2	1
2016-07-27 02:11:47	X2	2
2016-07-27 02:08:50	X2	0
2016-07-27 02:02:24	X2	0
2016-07-27 01:51:45	X2	0
2016-07-26 22:50:12	X2	0
2016-07-26 22:47:28	X2	0
2016-07-26 20:07:18	X2	1
2016-07-26 19:48:08	X2	1
2016-07-26 19:27:58	X2	1
2016-07-26 19:27:43	X2	1
2016-07-26 18:20:48	X2	0
2016-07-26 17:53:40	X2	0
2016-07-26 17:43:45	X2	0
2016-07-26 12:42:33	X2	0
2016-07-26 12:38:27	X2	0
2016-07-26 12:34:19	X2	0
2016-07-26 03:19:38	X2	2
2016-07-26 03:12:57	X2	1
2016-07-26 03:04:56	X2	1
2016-07-26 02:14:29	X2	0
2016-07-25 21:57:14	X2	0
2016-07-25 21:45:54	X2	1
2016-07-25 21:33:49	X2	1
2016-07-25 21:32:59	X2	1
2016-07-25 21:25:50	X2	0
2016-07-25 21:24:28	X2	0
2016-07-25 18:57:06	X2	0
2016-07-25 16:46:33	X2	0
2016-07-25 14:05:27	X2	1
2016-07-25 14:01:25	X2	1
2016-07-25 13:47:45	X2	0
2016-07-25 13:42:55	X2	1
2016-07-24 22:16:59	X2	0
2016-07-24 22:07:49	X2	2
2016-07-24 22:02:42	X2	2
2016-07-24 21:53:29	X2	1
2016-07-24 20:45:31	X2	0
2016-07-24 20:30:06	X2	1
2016-07-24 20:20:57	X2	0
2016-07-24 13:30:59	X2	1
2016-07-24 13:27:56	X2	1
2016-07-24 12:30:15	X2	1
2016-07-24 12:15:51	X2	1
2016-07-24 11:56:43	X2	0
2016-07-24 11:25:06	X2	1
2016-07-24 11:16:15	X2	2
2016-07-24 00:38:47	X2	0
2016-07-23 22:13:39	X2	1
2016-07-23 22:11:11	X2	1
2016-07-23 22:05:55	X2	0
2016-07-23 21:20:58	X2	0
2016-07-23 20:43:33	X2	1
2016-07-23 16:06:15	X2	0
2016-07-23 15:36:41	X2	0
2016-07-23 15:01:48	X2	0
2016-07-23 14:51:32	X2	1
2016-07-23 10:55:20	X2	1
2016-07-23 10:42:10	X2	1
2016-07-23 10:35:37	X2	2
2016-07-23 10:31:18	X2	2
2016-07-23 03:56:38	X2	0
2016-07-23 03:49:04	X2	0
2016-07-23 03:23:15	X2	0
2016-07-22 23:03:19	X2	0
2016-07-22 14:06:01	X2	0
2016-07-22 13:13:02	X2	0
2016-07-22 13:07:51	X2	0
2016-07-22 05:11:10	X2	0
2016-07-22 04:01:07	X2	0
2016-07-22 02:02:18	X2	0
2016-07-21 19:56:45	X2	0
2016-07-21 17:00:24	X2	0
2016-07-21 14:56:49	X2	0
2016-07-21 14:49:19	X2	0
2016-07-21 14:12:45	X2	1
2016-07-21 12:37:53	X2	0
2016-07-21 04:32:03	X2	0
2016-07-21 04:00:25	X2	0
2016-07-21 03:56:28	X2	0
2016-07-21 03:53:28	X2	0
2016-07-21 03:49:38	X2	0
2016-07-21 03:45:48	X2	1
